"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-02-10",,"38","23",,"    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-02-11",,"31","16",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-02-12",,"36","13",,"    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-02-13",,"18","5",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-02-14",,"28","3",,"    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-02-15",,"23","1",,"    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-02-16",,"18","0",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-02-17",,"24","9",,"    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-02-18",,"28","4",,"    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-02-19",,"22","4",,"    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-02-20",,"17","-1",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-02-21",,"31","2",,"    1","    1",,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-02-22",,"41","27",,"    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-02-23",,"31","2",,"    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-02-24",,"21","-5",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-02-25",,"35","6",,,,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-02-26",,"25","16",,"    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-02-27",,"26","12",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-02-28",,"26","3",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-03-01",,"27","8",,"    1","    1",,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-03-02",,"34","23",,"    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-03-03",,"34","9",,"    1","    1",,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-03-04",,"43","34",,"    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-03-05",,"38","17",,"    1","    1",,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-03-06",,"25","0",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-03-07",,"35","12",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-03-08",,"47","26",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-03-09",,"48","23",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-03-10",,"47","27",,"    1","    1",,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-03-11",,"55","37",,"    1","    1",,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-03-12",,"42","27",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-03-13",,"40","26",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-03-14",,"45","34",,"    1","    1",,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-03-15",,"43","34",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-03-16",,"48","29",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-03-17",,"52","31",,"    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-03-18",,"35","26",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-03-19",,"39","23",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-03-20",,"33","26",,"    1","    1",,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-03-21",,"44","27",,"    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-03-22",,"39","23",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-03-23",,"35","20",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-03-24",,"41","20",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-03-25",,"47","23",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-03-26",,"54","36",,"    1","    1",,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-03-27",,"45","37",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-03-28",,"37","25",,"    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-03-29",,"43","23",,,,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-03-30",,"52","31",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-03-31",,"45","32",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-04-01",,"50","29",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-04-02",,"61","27",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-04-03",,"62","48",,"    1","    1",,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-04-04",,"53","37",,"    1","    1",,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-04-05",,"56","30",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-04-06",,"59","33",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-04-07",,"54","42",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-04-08",,"43","36",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-04-09",,"43","35",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-04-10",,"54","37",,"    1","    1",,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-04-11",,"54","41",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-04-12",,"66","32",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-04-13",,"66","37",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-04-14",,"65","49",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-04-15",,"68","44",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-04-16",,"62","46",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-04-17",,"69","50",,"    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-04-18",,"79","47",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-04-19",,"59","44",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-04-20",,"54","43",,"    1","    1","    1",,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-04-21",,"65","46",,"    1","    1","    1",,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-04-22",,"66","40",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-04-23",,"48","38",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-04-24",,"45","35",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-04-25",,"58","34",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-04-26",,"59","40",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-04-27",,"59","46",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-04-28",,"67","47",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-04-29",,"74","46",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-04-30",,"63","44",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-01",,"60","43",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-02",,"66","41",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-03",,"78","42",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-04",,"81","48",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-05",,"80","57",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-06",,"68","44",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-07",,"77","47",,"    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-08",,"81","51",,"    1","    1",,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-09",,"66","53",,"    1","    1",,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-10",,"80","59",,"    1","    1",,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-11",,"82","63",,"    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-12",,"84","60",,"    1","    1",,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-13",,"68","48",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-14",,"70","43",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-15",,"73","45",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-16",,"72","54",,"    1",,"    1",,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-17",,"82","64",,"    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-18",,"67","56",,"    1","    1",,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-19",,"75","54",,"    1","    1",,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-20",,"60","48",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-21",,"61","45",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-22",,"72","50",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-23",,"66","42",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-24",,"79","48",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-25",,"82","55",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-26",,"85","59",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-27",,"81","62",,"    1",,"    1",,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-28",,"82","62",,"    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-29",,"81","58",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-30",,"82","59",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-31",,"80","54",,"    1","    1","    1",,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-01",,"55","48",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-02",,"55","48",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-03",,"68","50",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-04",,"64","50",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-05",,"69","52",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-06",,"75","55",,"    1","    1",,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-07",,"73","51",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-08",,"75","60",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-09",,"80","65",,"    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-10",,"80","58",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-11",,"87","70",,,,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-12",,"85","66",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-13",,"82","67",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-14",,"86","62",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-15",,"70","63",,"    1","    1",,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-17",,"76","62",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-18",,"70","58",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-19",,"82","64",,"    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-20",,"70","62",,"    1","    1",,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-21",,"86","66",,"    1","    1",,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-22",,"84","69",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-23",,"90","67",,"    1",,"    1",,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-24",,"80","62",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-25",,"81","58",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-26",,"77","62",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-27",,"67","56",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-28",,"68","58",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-29",,"75","59",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-30",,"80","61",,"    1",,"    1",,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-01",,"81","67",,"    1",,"    1",,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-02",,"78","61",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-03",,"79","61",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-04",,"75","62",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-05",,"82","60",,"    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-06",,"81","64",,"    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-07",,"85","71",,"    1",,"    1",,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-08",,"86","70",,"    1",,"    1",,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-09",,"73","65",,"    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-10",,"80","66",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-11",,"84","63",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-12",,"85","64",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-13",,"83","65",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-14",,"80","66",,"    1","    1","    1",,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-15",,"81","66",,"    1","    1",,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-16",,"77","60",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-17",,"79","59",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-18",,"83","69",,"    1","    1","    1",,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-19",,"91","71",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-20",,"90","74",,"    1",,"    1",,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-21",,"87","69",,"    1",,"    1",,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-22",,"81","64",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-24",,"83","61",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-25",,"83","62",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-26",,"85","67",,"    1",,"    1",,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-27",,"83","70",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-28",,"90","69",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-29",,"92","71",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-30",,"85","73",,"    1","    1","    1",,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-31",,"86","69",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-01",,"87","67",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-02",,"86","63",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-03",,"89","65",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-04",,"89","69",,"    1",,"    1",,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-05",,"85","63",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-06",,"79","57",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-07",,"81","63",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-08",,"79","61",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-09",,"82","61",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-10",,"81","63",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-11",,"76","69",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-12",,"83","64",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-13",,"81","63",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-14",,"87","58",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-15",,"90","65",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-16",,"90","69",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-17",,"91","70",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-18",,"89","70",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-19",,"85","69",,"    1","    1",,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-20",,"86","73",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-21",,"84","67",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-22",,"82","65",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-23",,"83","64",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-24",,"86","68",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-25",,"86","69",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-26",,"81","60",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-27",,"78","60",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-28",,"80","58",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-29",,"84","57",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-30",,"87","63",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-31",,"90","71",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-01",,"87","68",,"    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-02",,"89","66",,"    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-03",,"92","66",,"    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-04",,"82","69",,"    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-05",,"80","59",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-06",,"85","57",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-07",,"91","62",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-08",,"95","70",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-09",,"89","71",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-10",,"75","66",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-11",,"80","63",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-12",,"77","60",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-13",,"79","58",,"    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-14",,"72","55",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-15",,"82","55",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-16",,"85","60",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-17",,"86","61",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-18",,"83","58",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-19",,"80","60",,"    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-20",,"74","57",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-21",,"70","54",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-22",,"70","57",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-23",,"78","53",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-24",,"78","55",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-25",,"70","58",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-26",,"68","55",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-27",,"68","47",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-28",,"76","56",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-29",,"80","65",,"    1","    1",,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-30",,"77","53",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-10-01",,"62","51",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-10-02",,"54","46",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-10-03",,"51","46",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-10-04",,"63","49",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-10-05",,"65","48",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-10-06",,"70","45",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-10-07",,"70","51",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-10-08",,"67","52",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-10-09",,"73","54",,"    1",,"    1",,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-10-10",,"62","45",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-10-11",,"68","44",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-10-12",,"75","46",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-10-13",,"70","53",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-10-14",,"66","50",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-10-15",,"61","42",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-10-16",,"61","47",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-10-17",,"52","37",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-10-18",,"48","29",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-10-19",,"50","27",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-10-20",,"68","44",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-10-21",,"74","49",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-10-22",,"73","48",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-10-23",,"58","37",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-10-24",,"52","35",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-10-25",,"65","40",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-10-26",,"57","36",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-10-27",,"56","38",,,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-10-28",,"68","46",,"    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-10-29",,"72","52",,"    1",,,,,,,,
